pokemon_id,move_id,pokemon_move_method_id,level
350,56,1,52
351,33,1,1
351,52,1,10
351,55,1,10
351,181,1,10
351,29,1,15
351,240,1,20
351,241,1,20
351,258,1,20
351,311,1,25
351,56,1,35
351,59,1,35
351,126,1,35
351,542,1,45
352,10,1,1
352,39,1,1
352,122,1,1
352,168,1,1
352,310,1,1
352,20,1,4
352,425,1,7
352,364,1,10
352,154,1,13
352,185,1,16
352,60,1,18
352,246,1,21
352,163,1,25
352,293,1,30
352,421,1,33
352,103,1,38
352,164,1,42
352,389,1,46
352,485,1,50
353,310,1,1
353,103,1,4
353,101,1,7
353,180,1,10
353,261,1,16
353,425,1,19
353,506,1,22
353,174,1,26
353,247,1,30
353,272,1,34
353,389,1,38
353,271,1,42
353,566,1,48
354,101,1,1
354,103,1,1
354,180,1,1
354,261,1,16
354,425,1,19
354,506,1,22
354,174,1,26
354,247,1,30
354,272,1,34
354,389,1,40
354,271,1,46
354,566,1,53
355,43,1,1
355,310,1,1
355,50,1,4
355,425,1,8
355,109,1,12
355,101,1,16
355,371,1,20
355,261,1,24
355,212,1,28
355,506,1,32
355,174,1,36
355,247,1,40
355,248,1,44
356,7,1,1
356,8,1,1
356,9,1,1
356,20,1,1
356,43,1,1
356,50,1,1
356,310,1,1
356,325,1,1
356,356,1,1
356,425,1,1
356,109,1,12
356,101,1,16
356,371,1,20
356,261,1,24
356,212,1,28
356,506,1,32
356,174,1,36
356,247,1,42
356,248,1,48
357,16,1,1
357,43,1,1
357,74,1,1
357,75,1,1
357,437,1,1
357,230,1,6
357,23,1,10
357,345,1,16
357,18,1,21
357,469,1,30
357,403,1,36
357,34,1,41
357,200,1,46
357,235,1,50
357,76,1,56
358,35,1,1
358,45,1,1
358,93,1,1
358,310,1,1
358,361,1,1
358,485,1,1
358,45,1,4
358,310,1,7
358,93,1,10
358,281,1,13
358,149,1,16
358,36,1,19
358,326,1,22
358,215,1,27
358,253,1,32
358,219,1,37
358,38,1,42
358,505,1,47
358,485,1,52
358,361,1,57
359,43,1,1
359,98,1,1
359,104,1,5
359,282,1,10
359,197,1,15
359,269,1,20
359,163,1,25
359,400,1,30
359,116,1,35
359,389,1,40
359,14,1,45
359,248,1,50
359,195,1,55
360,68,1,1
360,133,1,1
360,150,1,1
360,194,1,1
360,204,1,1
360,219,1,1
360,227,1,1
360,243,1,1
361,29,1,1
361,181,1,1
361,310,1,1
361,43,1,5
361,104,1,10
361,420,1,15
361,182,1,20
361,196,1,25
361,524,1,30
361,44,1,35
361,423,1,40
361,883,1,45
361,311,1,50
361,242,1,55
361,59,1,60
362,29,1,1
362,43,1,1
362,104,1,1
362,181,1,1
362,310,1,1
362,329,1,1
362,420,1,15
362,182,1,20
362,196,1,25
362,524,1,30
362,44,1,35
362,423,1,40
362,883,1,47
362,311,1,54
362,242,1,61
362,59,1,68
363,111,1,1
363,205,1,1
363,45,1,4
363,55,1,8
363,181,1,12
363,156,1,16
363,173,1,20
363,362,1,24
363,62,1,28
363,227,1,33
363,34,1,36
363,57,1,40
363,59,1,44
363,258,1,48
363,329,1,52
364,45,1,1
364,55,1,1
364,111,1,1
364,205,1,1
364,207,1,1
364,181,1,12
364,156,1,16
364,173,1,20
364,362,1,24
364,62,1,28
364,227,1,35
364,34,1,40
364,57,1,46
364,59,1,52
364,258,1,58
364,329,1,64
365,45,1,1
365,55,1,1
365,111,1,1
365,205,1,1
365,207,1,1
365,242,1,1
365,423,1,1
365,181,1,12
365,156,1,16
365,173,1,20
365,362,1,24
365,62,1,28
365,227,1,35
365,34,1,40
365,57,1,48
365,59,1,56
365,258,1,64
365,329,1,72
366,55,1,1
366,128,1,1
366,250,1,1
366,334,1,1
366,504,1,50
367,44,1,1
367,250,1,1
367,103,1,5
367,184,1,9
367,185,1,11
367,352,1,14
367,423,1,16
367,362,1,19
367,389,1,23
367,291,1,26
367,226,1,29
367,242,1,34
367,401,1,39
367,489,1,45
367,56,1,50
368,93,1,1
368,250,1,1
368,346,1,5
368,97,1,9
368,577,1,11
368,352,1,14
368,133,1,16
368,392,1,19
368,445,1,23
368,291,1,26
368,226,1,29
368,94,1,34
368,401,1,39
368,489,1,45
368,56,1,50
369,33,1,1
369,106,1,1
369,55,1,5
369,246,1,10
369,281,1,15
369,291,1,20
369,36,1,25
369,401,1,30
369,156,1,35
369,175,1,40
369,56,1,45
369,38,1,50
369,457,1,55
370,33,1,1
370,204,1,1
370,55,1,4
370,97,1,7
370,273,1,13
370,352,1,17
370,213,1,20
370,577,1,22
370,175,1,26
370,186,1,31
370,36,1,34
370,608,1,37
370,392,1,40
370,487,1,42
370,56,1,46
370,219,1,49
371,43,1,1
371,52,1,1
371,44,1,5
371,225,1,10
371,29,1,15
371,184,1,20
371,242,1,25
371,337,1,31
371,428,1,35
371,116,1,40
371,53,1,45
371,200,1,50
371,38,1,55
372,43,1,1
372,44,1,1
372,52,1,1
372,225,1,1
372,29,1,15
372,184,1,20
372,242,1,25
372,337,1,33
372,428,1,39
372,116,1,46
372,53,1,53
372,200,1,60
372,38,1,67
373,43,1,1
373,44,1,1
373,52,1,1
373,182,1,1
373,225,1,1
373,355,1,1
373,525,1,1
373,814,1,1
373,29,1,15
373,184,1,20
373,242,1,25
373,337,1,33
373,428,1,39
373,116,1,46
373,53,1,55
373,38,1,73
374,33,1,1
375,33,1,1
375,93,1,1
375,232,1,1
375,418,1,1
375,428,1,6
375,393,1,12
375,430,1,18
375,36,1,26
375,94,1,34
375,184,1,42
375,309,1,50
375,334,1,58
375,97,1,66
375,63,1,74
376,33,1,1
376,93,1,1
376,232,1,1
376,359,1,1
376,418,1,1
376,428,1,6
376,393,1,12
376,430,1,16
376,36,1,26
376,94,1,34
376,184,1,42
376,309,1,52
376,334,1,62
376,97,1,72
376,63,1,82
377,88,1,1
377,451,1,1
377,523,1,6
377,246,1,12
377,23,1,18
377,157,1,24
377,174,1,30
377,334,1,36
377,359,1,42
377,444,1,48
377,276,1,54
377,199,1,60
377,192,1,66
377,63,1,72
377,153,1,78
378,196,1,1
378,451,1,1
378,523,1,6
378,246,1,12
378,23,1,18
378,58,1,24
378,174,1,30
378,133,1,36
378,359,1,42
378,59,1,48
378,276,1,54
378,199,1,60
378,192,1,66
378,63,1,72
378,153,1,78
379,232,1,1
379,451,1,1
379,523,1,6
379,246,1,12
379,23,1,18
379,430,1,24
379,442,1,24
379,174,1,30
379,133,1,36
379,334,1,36
379,359,1,42
379,484,1,48
379,276,1,54
379,199,1,60
379,192,1,66
379,63,1,72
379,153,1,78
380,204,1,1
380,500,1,1
380,270,1,5
380,105,1,10
380,93,1,15
380,366,1,20
380,225,1,25
380,273,1,30
380,296,1,35
380,428,1,40
380,406,1,45
380,505,1,50
380,513,1,55
380,94,1,60
380,470,1,65
380,361,1,70
380,375,1,75
381,349,1,1
381,500,1,1
381,270,1,5
381,105,1,10
381,93,1,15
381,366,1,20
381,225,1,25
381,502,1,30
381,295,1,35
381,428,1,40
381,406,1,45
381,505,1,50
381,493,1,55
381,94,1,60
381,471,1,65
381,262,1,70
381,375,1,75
382,34,1,1
382,184,1,1
382,246,1,1
382,352,1,1
382,618,1,1
382,401,1,9
382,347,1,18
382,330,1,27
382,58,1,36
382,329,1,45
382,392,1,54
382,56,1,72
382,38,1,81
382,323,1,90
383,184,1,1
383,246,1,1
383,341,1,1
383,436,1,1
383,619,1,1
383,414,1,9
383,339,1,18
383,89,1,27
383,359,1,36
383,90,1,45
383,156,1,54
383,126,1,72
383,76,1,81
383,284,1,90
384,184,1,1
384,239,1,1
384,246,1,1
384,403,1,1
384,620,1,1
384,242,1,9
384,349,1,18
384,245,1,27
384,406,1,36
384,304,1,45
384,156,1,54
384,19,1,63
384,542,1,72
384,200,1,81
384,63,1,90
385,93,1,1
385,273,1,1
385,129,1,7
385,270,1,14
385,791,1,21
385,428,1,28
385,356,1,35
385,94,1,42
385,309,1,49
385,361,1,56
385,156,1,63
385,248,1,70
385,38,1,77
385,322,1,84
385,387,1,91
385,353,1,98
386,35,1,1
386,43,1,1
386,101,1,7
386,100,1,13
386,282,1,19
386,228,1,25
386,94,1,31
386,289,1,37
386,375,1,43
386,428,1,49
386,322,1,55
386,105,1,61
386,354,1,67
386,63,1,73
387,33,1,1
387,110,1,5
387,71,1,9
387,75,1,13
387,174,1,17
387,44,1,21
387,72,1,25
387,73,1,29
387,235,1,33
387,242,1,37
387,202,1,41
387,437,1,45
388,33,1,1
388,71,1,1
388,110,1,1
388,110,1,5
388,71,1,9
388,75,1,13
388,174,1,17
388,44,1,22
388,72,1,27
388,73,1,32
388,235,1,37
388,242,1,42
388,202,1,47
388,437,1,52
389,33,1,1
389,71,1,1
389,75,1,1
389,89,1,1
389,110,1,1
389,452,1,1
389,110,1,5
389,71,1,9
389,75,1,13
389,174,1,17
389,44,1,22
389,72,1,27
389,73,1,33
389,235,1,39
389,242,1,45
389,202,1,51
389,437,1,57
390,10,1,1
390,43,1,1
390,52,1,7
390,269,1,9
390,154,1,15
390,172,1,17
390,417,1,23
390,259,1,25
390,263,1,31
390,83,1,33
390,512,1,39
390,303,1,41
390,53,1,47
391,10,1,1
391,43,1,1
391,52,1,1
391,183,1,1
391,52,1,7
391,269,1,9
391,154,1,16
391,172,1,19
391,364,1,26
391,259,1,29
391,370,1,36
391,83,1,39
391,512,1,46
391,303,1,49
391,394,1,56
392,10,1,1
392,43,1,1
392,52,1,1
392,183,1,1
392,269,1,1
392,370,1,1
392,394,1,1
392,52,1,7
392,269,1,9
392,154,1,16
392,172,1,19
392,364,1,26
392,386,1,29
392,83,1,42
392,512,1,52
392,347,1,58
392,394,1,68
393,1,1,1
393,45,1,4
393,145,1,8
393,346,1,11
393,64,1,15
393,61,1,18
393,117,1,22
393,31,1,25
393,362,1,29
393,250,1,32
393,54,1,36
393,65,1,39
393,56,1,43
394,33,1,1
394,45,1,1
394,145,1,1
394,232,1,1
394,45,1,4
394,145,1,8
394,346,1,11
394,64,1,15
394,61,1,19
394,117,1,24
394,31,1,28
394,362,1,33
394,250,1,37
394,54,1,42
394,65,1,46
394,56,1,50
395,33,1,1
395,45,1,1
395,145,1,1
395,232,1,1
395,453,1,1
395,45,1,4
395,145,1,8
395,14,1,11
395,64,1,15
395,61,1,19
395,207,1,24
395,31,1,28
395,362,1,33
395,250,1,39
395,54,1,46
395,65,1,52
395,56,1,59
396,33,1,1
396,45,1,1
396,98,1,5
396,17,1,9
396,104,1,13
396,283,1,17
396,18,1,21
396,332,1,25
396,36,1,29
396,97,1,33
396,413,1,37
396,515,1,41
397,33,1,1
397,45,1,1
397,98,1,1
397,17,1,9
397,104,1,13
397,283,1,18
397,18,1,23
397,332,1,28
397,36,1,33
397,97,1,38
397,413,1,43
397,515,1,48
398,17,1,1
398,33,1,1
398,45,1,1
398,98,1,1
398,104,1,13
398,283,1,18
398,18,1,23
398,332,1,28
398,36,1,33
398,97,1,41
398,413,1,49
398,515,1,57
399,33,1,1
399,45,1,1
399,111,1,5
399,205,1,9
399,29,1,13
399,158,1,17
399,281,1,21
399,242,1,25
399,36,1,29
399,162,1,33
399,14,1,37
399,133,1,41
399,276,1,45
399,174,1,49
400,33,1,1
400,45,1,1
400,55,1,1
400,453,1,1
400,563,1,1
400,111,1,5
400,205,1,9
400,29,1,13
400,158,1,18
400,281,1,23
400,242,1,28
400,36,1,33
400,162,1,38
400,14,1,43
400,133,1,48
400,276,1,53
400,174,1,58
401,33,1,1
401,45,1,1
401,522,1,6
401,450,1,16
402,33,1,1
402,45,1,1
402,71,1,14
402,47,1,18
402,116,1,22
402,163,1,26
402,404,1,30
402,103,1,34
402,565,1,36
402,269,1,38
402,400,1,42
402,564,1,44
402,405,1,46
402,195,1,50
403,33,1,1
403,43,1,1
403,84,1,4
403,268,1,8
403,44,1,12
403,209,1,16
403,46,1,20
403,521,1,24
403,184,1,28
403,86,1,32
403,242,1,36
403,435,1,40
403,207,1,44
403,528,1,48
404,33,1,1
404,43,1,1
404,84,1,1
404,268,1,1
404,44,1,12
404,209,1,18
404,46,1,24
404,521,1,31
404,184,1,36
404,86,1,42
404,242,1,48
404,435,1,54
404,207,1,60
404,528,1,68
405,33,1,1
405,43,1,1
405,84,1,1
405,268,1,1
405,604,1,1
405,44,1,12
405,209,1,18
405,46,1,24
405,521,1,33
405,184,1,40
405,86,1,48
405,242,1,56
405,435,1,64
405,207,1,72
405,528,1,80
406,71,1,1
406,74,1,1
406,78,1,1
406,388,1,1
407,40,1,1
407,71,1,1
407,72,1,1
407,73,1,1
407,74,1,1
407,78,1,1
407,80,1,1
407,92,1,1
407,202,1,1
407,230,1,1
407,235,1,1
407,275,1,1
407,312,1,1
407,345,1,1
407,388,1,1
407,390,1,1
407,572,1,1
407,580,1,1
407,599,1,1
408,29,1,1
408,43,1,1
408,116,1,6
408,228,1,10
408,36,1,15
408,184,1,19
408,372,1,24
408,498,1,28
408,246,1,33
408,428,1,37
408,103,1,42
408,457,1,46
409,29,1,1
409,43,1,1
409,116,1,1
409,228,1,1
409,283,1,1
409,116,1,6
409,228,1,10
409,36,1,15
409,184,1,19
409,372,1,24
409,498,1,28
409,246,1,36
409,428,1,43
409,103,1,51
409,457,1,58
410,33,1,1
410,182,1,1
410,269,1,6
410,319,1,10
410,36,1,15
410,334,1,19
410,207,1,24
410,246,1,28
410,203,1,33
410,368,1,37
410,442,1,42
410,484,1,46
411,33,1,1
411,182,1,1
411,269,1,1
411,319,1,1
411,335,1,1
411,269,1,6
411,319,1,10
411,36,1,15
411,334,1,19
411,207,1,24
411,246,1,28
411,203,1,36
411,368,1,43
411,442,1,51
411,484,1,58
412,182,1,1
412,33,1,10
412,450,1,15
412,237,1,20
413,33,1,1
413,182,1,1
413,389,1,1
413,450,1,1
413,483,1,1
413,182,1,10
413,450,1,15
413,237,1,20
413,93,1,23
413,75,1,26
413,74,1,29
413,60,1,32
413,445,1,35
413,175,1,38
413,213,1,41
413,94,1,44
413,437,1,47
413,405,1,50
414,33,1,1
414,182,1,1
414,450,1,1
414,483,1,1
414,182,1,10
414,450,1,15
414,237,1,20
414,93,1,23
414,16,1,26
414,77,1,29
414,60,1,32
414,293,1,35
414,318,1,38
414,403,1,41
414,94,1,44
414,679,1,47
414,405,1,50
415,16,1,1
415,230,1,1
415,450,1,1
415,522,1,1
416,16,1,1
416,40,1,1
416,109,1,1
416,230,1,1
416,450,1,1
416,522,1,1
416,210,1,4
416,597,1,8
416,565,1,12
416,154,1,16
416,207,1,20
416,355,1,24
416,403,1,28
416,408,1,32
416,92,1,36
416,454,1,40
416,455,1,40
416,194,1,44
417,45,1,1
417,84,1,1
417,98,1,5
417,204,1,9
417,209,1,13
417,203,1,17
417,609,1,19
417,129,1,21
417,486,1,25
417,186,1,29
417,86,1,33
417,162,1,37
417,435,1,41
417,387,1,45
417,87,1,49
418,33,1,1
418,45,1,4
418,487,1,7
418,98,1,11
418,55,1,15
418,44,1,18
418,129,1,21
418,453,1,24
418,458,1,27
418,250,1,31
418,710,1,35
418,401,1,38
418,97,1,41
418,56,1,45
418,834,1,49
419,45,1,1
419,98,1,1
419,242,1,1
419,423,1,1
419,487,1,1
419,55,1,15
419,44,1,18
419,129,1,21
419,453,1,24
419,458,1,29
419,250,1,35
419,710,1,41
419,401,1,46
419,97,1,51
419,56,1,57
419,834,1,62
420,33,1,1
420,234,1,1
420,670,1,5
420,74,1,10
420,270,1,15
420,345,1,20
420,73,1,26
420,36,1,30
420,572,1,35
420,388,1,40
420,76,1,45
421,33,1,1
421,74,1,1
421,234,1,1
421,241,1,1
421,579,1,1
421,670,1,1
421,270,1,15
421,345,1,20
421,73,1,28
421,36,1,34
421,572,1,41
421,388,1,48
421,76,1,55
421,80,1,62
422,55,1,1
422,189,1,1
422,106,1,5
422,105,1,10
422,352,1,15
422,246,1,20
422,34,1,25
422,330,1,31
422,414,1,35
422,240,1,40
422,262,1,45
423,55,1,1
423,105,1,1
423,106,1,1
423,189,1,1
423,352,1,15
423,246,1,20
423,34,1,25
423,330,1,33
423,414,1,39
423,240,1,46
423,262,1,53
424,10,1,1
424,28,1,1
424,39,1,1
424,310,1,1
424,530,1,1
424,28,1,4
424,310,1,8
424,226,1,11
424,321,1,15
424,154,1,18
424,129,1,22
424,103,1,25
424,97,1,29
424,458,1,32
424,374,1,36
424,417,1,39
424,387,1,43
425,107,1,1
425,310,1,1
425,16,1,4
425,116,1,8
425,371,1,12
425,506,1,16
425,247,1,20
425,254,1,24
425,255,1,24
425,256,1,24
425,120,1,29
425,194,1,32
425,226,1,36
425,366,1,40
425,153,1,44
426,16,1,1
426,107,1,1
426,116,1,1
426,310,1,1
426,668,1,1
426,371,1,12
426,506,1,16
426,247,1,20
426,254,1,24
426,255,1,24
426,256,1,24
426,120,1,31
426,194,1,36
426,226,1,42
426,366,1,48
426,153,1,54
427,1,1,1
427,150,1,1
427,111,1,4
427,608,1,8
427,495,1,12
427,98,1,16
427,24,1,20
427,204,1,24
427,226,1,28
427,29,1,32
427,97,1,36
427,494,1,40
427,260,1,44
427,340,1,48
427,361,1,52
428,1,1,1
428,111,1,1
428,150,1,1
428,243,1,1
428,277,1,1
428,608,1,1
428,495,1,12
428,98,1,16
428,24,1,20
428,204,1,24
428,226,1,28
428,29,1,32
428,97,1,36
428,494,1,40
428,260,1,44
428,340,1,48
428,361,1,52
428,136,1,56
429,45,1,1
429,180,1,1
429,310,1,1
429,345,1,1
429,408,1,1
429,566,1,1
429,595,1,1
430,17,1,1
430,114,1,1
430,310,1,1
430,389,1,1
430,400,1,1
430,511,1,1
430,207,1,25
430,417,1,35
430,492,1,45
430,399,1,55
430,894,1,65
431,252,1,1
431,10,1,5
431,45,1,8
431,95,1,13
431,185,1,17
431,154,1,20
431,204,1,25
431,274,1,29
431,445,1,32
431,163,1,37
431,389,1,41
431,213,1,44
431,468,1,48
431,583,1,50
432,10,1,1
432,45,1,1
432,207,1,1
432,252,1,1
432,10,1,5
432,45,1,8
432,95,1,13
432,185,1,17
432,154,1,20
432,204,1,25
432,274,1,29
432,445,1,32
432,163,1,37
432,34,1,45
432,213,1,52
432,468,1,60
433,35,1,1
433,45,1,4
433,310,1,7
433,93,1,10
433,281,1,13
433,387,1,16
433,494,1,19
433,253,1,32
434,10,1,1
434,139,1,1
434,364,1,3
434,108,1,6
434,491,1,9
434,154,1,12
434,116,1,15
434,44,1,18
434,474,1,21
434,103,1,24
434,92,1,27
434,389,1,30
434,262,1,33
434,400,1,36
434,562,1,39
434,153,1,42
435,10,1,1
435,108,1,1
435,139,1,1
435,364,1,1
435,154,1,12
435,116,1,15
435,44,1,18
435,474,1,21
435,103,1,24
435,92,1,27
435,389,1,30
435,262,1,33
435,400,1,38
435,562,1,43
435,153,1,48
436,33,1,1
436,93,1,1
436,109,1,4
436,371,1,8
436,286,1,12
436,360,1,16
436,95,1,20
436,219,1,24
436,326,1,28
436,484,1,32
436,334,1,36
436,319,1,40
436,248,1,44
437,33,1,1
437,93,1,1
437,109,1,1
437,241,1,1
437,311,1,1
437,371,1,1
437,286,1,12
437,360,1,16
437,95,1,20
437,219,1,24
437,326,1,28
437,484,1,32
437,334,1,38
437,319,1,44
437,248,1,50
437,240,1,56
438,313,1,1
438,383,1,1
438,175,1,4
438,88,1,8
438,335,1,12
438,102,1,16
438,317,1,20
438,715,1,24
438,389,1,28
438,157,1,32
438,67,1,36
438,68,1,40
438,38,1,44
439,1,1,1
439,383,1,1
439,226,1,4
439,227,1,8
439,93,1,12
439,272,1,16
439,182,1,20
439,278,1,24
439,60,1,28
439,102,1,32
439,113,1,36
439,115,1,36
439,219,1,36
439,389,1,40
439,605,1,44
439,94,1,48
439,298,1,52
440,383,1,1
440,876,1,1
440,111,1,4
440,186,1,8
440,574,1,12
440,343,1,16
440,204,1,20
441,64,1,1
441,269,1,1
441,304,1,1
441,448,1,1
441,590,1,1
441,45,1,5
441,119,1,9
441,47,1,13
441,31,1,17
441,448,1,21
441,269,1,25
441,496,1,29
441,102,1,33
441,497,1,37
441,355,1,41
441,253,1,45
441,485,1,49
441,297,1,50
441,304,1,57
442,101,1,1
442,109,1,1
442,425,1,5
442,180,1,10
442,371,1,15
442,417,1,20
442,506,1,25
442,262,1,30
442,389,1,35
442,174,1,40
442,247,1,45
442,399,1,50
442,95,1,55
442,138,1,60
443,33,1,1
443,328,1,1
443,28,1,6
443,225,1,12
443,523,1,18
443,44,1,25
443,163,1,30
443,337,1,36
443,91,1,42
443,201,1,48
443,36,1,54
443,407,1,60
444,28,1,1
444,33,1,1
444,225,1,1
444,328,1,1
444,523,1,18
444,44,1,27
444,163,1,34
444,337,1,42
444,91,1,50
444,201,1,58
444,36,1,66
444,407,1,74
445,28,1,1
445,33,1,1
445,225,1,1
445,328,1,1
445,523,1,18
445,44,1,27
445,163,1,34
445,337,1,42
445,91,1,52
445,201,1,62
445,36,1,72
445,407,1,82
446,33,1,1
446,122,1,1
446,111,1,4
446,278,1,8
446,343,1,12
446,44,1,16
446,254,1,20
446,256,1,20
446,103,1,24
446,34,1,28
446,374,1,32
446,133,1,36
446,118,1,40
446,175,1,44
446,187,1,48
446,387,1,52
447,98,1,1
447,203,1,1
447,364,1,4
447,232,1,8
447,68,1,12
447,526,1,16
447,249,1,20
447,410,1,24
447,103,1,28
447,501,1,32
447,395,1,36
447,14,1,40
447,270,1,44
447,383,1,48
447,515,1,52
447,179,1,56
448,98,1,1
448,103,1,1
448,179,1,1
448,197,1,1
448,232,1,1
448,249,1,1
448,270,1,1
448,364,1,1
448,383,1,1
448,410,1,1
448,515,1,1
448,791,1,1
448,68,1,12
448,526,1,16
448,395,1,20
448,347,1,24
448,319,1,28
448,501,1,32
448,198,1,36
448,14,1,40
448,505,1,44
448,309,1,48
448,406,1,52
448,245,1,56
448,370,1,60
449,28,1,1
449,33,1,1
449,44,1,4
449,281,1,8
449,328,1,12
449,91,1,16
449,242,1,20
449,201,1,24
449,36,1,28
449,46,1,32
449,156,1,36
449,89,1,40
449,38,1,44
449,90,1,48
449,303,1,52
450,28,1,1
450,33,1,1
450,44,1,1
450,281,1,1
450,422,1,1
450,423,1,1
450,424,1,1
450,328,1,12
450,91,1,16
450,242,1,20
450,201,1,24
450,36,1,28
450,46,1,32
450,156,1,38
450,89,1,44
450,38,1,50
450,90,1,56
450,303,1,62
451,40,1,1
451,43,1,1
451,468,1,3
451,565,1,6
451,305,1,9
451,44,1,12
451,390,1,15
451,450,1,18
451,474,1,21
451,282,1,24
451,184,1,27
451,42,1,30
451,92,1,33
451,400,1,36
451,440,1,39
451,404,1,42
451,367,1,45
451,242,1,48
452,40,1,1
452,43,1,1
452,422,1,1
452,423,1,1
452,424,1,1
452,468,1,1
452,565,1,1
452,305,1,9
452,44,1,12
452,390,1,15
452,450,1,18
452,474,1,21
452,282,1,24
452,184,1,27
452,42,1,30
452,92,1,33
452,400,1,36
452,440,1,39
452,404,1,44
452,367,1,49
452,242,1,54
453,40,1,1
453,189,1,1
453,310,1,4
453,269,1,8
453,260,1,12
453,67,1,16
453,474,1,20
453,389,1,24
453,207,1,28
453,398,1,32
453,92,1,36
453,417,1,40
453,188,1,44
453,562,1,48
454,40,1,1
454,189,1,1
454,269,1,1
454,310,1,1
454,260,1,12
454,67,1,16
454,474,1,20
454,389,1,24
454,207,1,28
454,398,1,32
454,92,1,36
454,417,1,42
454,188,1,48
454,562,1,54
455,20,1,1
455,74,1,1
455,44,1,7
455,22,1,11
455,230,1,17
455,275,1,21
455,185,1,27
455,536,1,31
455,254,1,37
455,255,1,37
455,256,1,37
455,242,1,41
455,378,1,47
455,438,1,50
456,876,1,1
456,55,1,6
456,240,1,13
456,16,1,17
456,352,1,22
456,213,1,26
456,219,1,29
456,392,1,33
456,250,1,38
456,369,1,42
456,340,1,45
456,366,1,49
456,487,1,54
457,16,1,1
457,55,1,1
457,487,1,1
457,876,1,1
457,240,1,13
457,352,1,22
457,213,1,26
457,219,1,29
457,392,1,35
457,250,1,42
457,369,1,48
457,340,1,53
457,366,1,59
458,33,1,1
458,55,1,1
458,48,1,4
458,17,1,8
458,352,1,12
458,469,1,16
458,97,1,20
458,61,1,24
458,29,1,28
458,403,1,32
458,392,1,36
458,340,1,40
458,36,1,44
458,56,1,48
459,43,1,1
459,181,1,1
459,670,1,5
459,54,1,10
459,420,1,15
459,75,1,20
459,196,1,25
459,207,1,30
459,275,1,35
459,452,1,41
459,59,1,45
459,329,1,50
460,43,1,1
460,54,1,1
460,181,1,1
460,670,1,1
460,694,1,1
460,420,1,15
460,75,1,20
460,196,1,25
460,207,1,30
460,275,1,35
460,452,1,43
460,59,1,49
460,329,1,56
461,10,1,1
461,43,1,1
461,97,1,1
461,98,1,1
461,163,1,1
461,251,1,1
461,269,1,1
461,372,1,1
461,420,1,1
461,232,1,18
461,196,1,24
461,154,1,30
461,468,1,36
461,374,1,42
461,417,1,48
461,103,1,54
461,400,1,60
461,399,1,66
462,33,1,1
462,48,1,1
462,84,1,1
462,86,1,1
462,161,1,1
462,243,1,1
462,602,1,1
462,604,1,1
462,486,1,12
462,360,1,16
462,209,1,20
462,103,1,24
462,393,1,28
462,430,1,34
462,435,1,40
462,319,1,46
462,113,1,52
462,199,1,58
462,192,1,64
463,48,1,1
463,111,1,1
463,122,1,1
463,205,1,1
463,35,1,18
463,50,1,24
463,23,1,30
463,282,1,36
463,103,1,42
463,21,1,48
463,438,1,54
463,187,1,60
464,33,1,1
464,39,1,1
464,359,1,1
464,479,1,1
464,523,1,1
464,30,1,15
464,184,1,20
464,23,1,25
464,350,1,30
464,529,1,35
464,36,1,40
464,89,1,47
464,444,1,54
464,224,1,61
464,32,1,68
464,439,1,75
465,20,1,1
465,71,1,1
465,74,1,1
465,78,1,1
465,335,1,1
465,72,1,12
465,22,1,16
465,77,1,20
465,246,1,24
465,282,1,28
465,202,1,32
465,79,1,36
465,21,1,40
465,321,1,44
465,438,1,48
465,275,1,52
465,580,1,56
466,43,1,1
466,84,1,1
466,98,1,1
466,268,1,1
466,129,1,12
466,351,1,16
466,86,1,20
466,103,1,24
466,9,1,28
466,435,1,34
466,67,1,40
466,85,1,46
466,113,1,52
466,87,1,58
466,416,1,64
467,43,1,1
467,52,1,1
467,108,1,1
467,123,1,1
467,499,1,12
467,172,1,16
467,109,1,20
467,184,1,24
467,7,1,28
467,436,1,34
467,67,1,40
467,53,1,46
467,241,1,52
467,126,1,58
467,63,1,64
468,1,1,1
468,38,1,1
468,45,1,1
468,118,1,1
468,143,1,1
468,161,1,1
468,186,1,1
468,204,1,1
468,219,1,1
468,226,1,1
468,245,1,1
468,246,1,1
468,266,1,1
468,273,1,1
468,281,1,1
468,387,1,1
468,396,1,1
468,403,1,1
468,495,1,1
468,584,1,1
468,791,1,1
469,33,1,1
469,98,1,1
469,104,1,1
469,193,1,1
469,400,1,1
469,403,1,1
469,405,1,1
469,450,1,1
469,98,1,6
469,104,1,11
469,49,1,14
469,197,1,17
469,48,1,22
469,253,1,27
469,228,1,30
469,246,1,33
469,364,1,38
469,163,1,43
469,103,1,46
469,369,1,49
469,403,1,54
469,405,1,57
470,33,1,1
470,36,1,1
470,38,1,1
470,39,1,1
470,44,1,1
470,45,1,1
470,129,1,1
470,204,1,1
470,226,1,1
470,270,1,1
470,343,1,1
470,383,1,1
470,28,1,5
470,98,1,10
470,608,1,15
470,73,1,20
470,345,1,25
470,235,1,30
470,241,1,35
470,202,1,40
470,14,1,45
470,348,1,50
470,387,1,55
471,33,1,1
471,36,1,1
471,38,1,1
471,39,1,1
471,45,1,1
471,129,1,1
471,204,1,1
471,226,1,1
471,270,1,1
471,343,1,1
471,383,1,1
471,28,1,5
471,98,1,10
471,608,1,15
471,420,1,20
471,44,1,25
471,423,1,30
471,883,1,35
471,573,1,40
471,243,1,45
471,59,1,50
